,Unnamed: 0,pause_status,position,pause_G,pause_C,context_G,context_C,gene,start_dist_rel,end_dist_rel,gene_len,ref_base_A,ref_base_C,ref_base_G,ref_base_T,trans_base_A,trans_base_C,trans_base_G,trans_base_T
15908,29652,0,0.054393124143442835,-1.8962998920987801,0.3472844435589949,-1.896299887388575,0.3472844435548398,1,0.1550203037672746,-0.1550203037672746,-0.025641960312150634,0,1,0,0,0,1,0,0
15909,29653,0,0.054523482378646584,-2.4546757935773345,-0.7735603854974101,-2.4546757924222935,-0.7735603832592121,1,0.1413542857672746,-0.1413542857672746,-1.3816588306059063,0,0,0,1,0,1,0,0
15910,29654,0,0.054563128519601115,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,-0.4763665412327254,0.47636654123272537,0.0941101788826226,0,1,0,0,0,0,0,1
15911,29655,0,0.054663967617246324,-0.7795480796492813,2.0285516823800127,-0.7795480773211387,2.0285516837759183,1,-0.15864760023272545,0.1586476002327254,0.0941101788826226,0,1,0,0,0,1,0,0
15912,29656,0,0.05480682300557704,0.8955796342787719,-0.7735603854974101,0.8955796377800159,-0.7735603832592121,1,0.29145423276727456,-0.2914542327672746,0.0941101788826226,1,0,0,0,0,1,0,0
15913,29657,0,0.05488396060591249,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.0,0.0,0.0,0,0,1,0,0,0,0,1
15914,29658,0,0.054892579332206946,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
15915,29659,0,0.05500548464666441,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,-0.07722784623272538,0.07722784623272538,-0.25105775173760614,0,0,0,1,1,0,0,0
15916,29660,0,0.0550072083919233,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.07044243523272542,0.07044243523272542,-0.25105775173760614,0,1,0,0,0,1,0,0
15917,29661,0,0.05500893213718219,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,-0.0636570242327254,0.06365702423272546,-0.25105775173760614,0,1,0,0,0,0,0,1
15918,29662,0,0.055011086818755814,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.05517525923272543,0.05517525923272537,-0.25105775173760614,0,0,1,0,0,0,1,0
15919,29663,0,0.05502789333503001,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,0.010982501767274555,-0.01098250176727461,-0.25105775173760614,1,0,0,0,0,1,0,0
15920,29664,0,0.05504944015076617,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.09580014376727464,-0.09580014376727464,-0.25105775173760614,0,1,0,0,0,1,0,0
15921,29665,0,0.05519251100725425,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.21230916123272542,0.21230916123272536,-0.9061723955678362,0,0,1,0,0,0,1,0
15922,29666,0,0.0553071400669706,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.4441250172327254,0.44412501723272546,-0.1383498560248784,0,0,0,1,0,1,0,0
15923,29667,0,0.055312742239062004,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,-0.4237328602327254,0.4237328602327255,-0.1383498560248784,0,1,0,0,0,1,0,0
15924,29668,0,0.055374366132067414,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.19941913523272542,0.19941913523272548,-0.1383498560248784,0,1,0,0,0,0,1,0
15925,29669,0,0.055388587030453275,1.4539555452497166,0.9077068533236075,1.4539555428137343,0.9077068569618659,1,-0.14765442923272543,0.14765442923272543,-0.1383498560248784,0,1,0,0,0,0,1,0
15926,29670,0,0.055473266016296374,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.1605808647672745,-0.16058086476727457,-0.1383498560248784,1,0,0,0,0,0,0,1
15927,29671,0,0.05547606710234207,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.1707769427672745,-0.17077694276727462,-0.1383498560248784,0,0,0,1,0,0,0,1
15928,29672,0,0.05552648665116468,-2.4546757935773345,0.9077068533236075,-2.4546757924222935,0.9077068569618659,1,0.35430635476727457,-0.35430635476727457,-0.1383498560248784,0,1,0,0,0,0,0,1
15929,29673,0,0.05563766822036325,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.3028791572327254,0.3028791572327255,-0.321500186558061,0,0,1,0,0,1,0,0
15930,29674,0,0.05570424788098797,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.026739747232725375,0.02673974723272543,-0.321500186558061,0,0,0,1,0,1,0,0
15931,29675,0,0.055721054397262174,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.04296534676727459,-0.04296534676727459,-0.321500186558061,0,0,1,0,0,0,1,0
15932,29676,0,0.055752943684551685,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.1752262937672746,-0.1752262937672746,-0.321500186558061,1,0,0,0,0,1,0,0
15933,29677,0,0.055907649821537286,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.1757342532327254,0.1757342532327254,-0.444774447493857,0,0,0,1,0,1,0,0
15934,29678,0,0.0559748758866341,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,0.1319580547672745,-0.13195805476727457,-0.444774447493857,1,0,0,0,0,1,0,0
15935,29679,0,0.056019693263365304,0.33720373280021726,-1.8944052145538155,0.33720373274629756,-1.894405210073264,1,0.3370862597672746,-0.3370862597672746,-0.444774447493857,0,0,0,1,0,0,1,0
15936,29680,0,0.05602507996729934,-1.8962998920987801,0.3472844435589949,-1.896299887388575,0.3472844435548398,1,0.36174109176727454,-0.3617410917672746,-0.444774447493857,0,0,0,1,0,0,0,1
15937,29681,0,0.056031974948334916,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.3932992777672746,-0.3932992777672746,-0.444774447493857,0,1,0,0,0,1,0,0
15938,29682,0,0.05604059367462937,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.43274700976727454,-0.4327470097672746,-0.444774447493857,0,0,1,0,0,0,1,0
15939,29683,0,0.056133891386766936,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,-0.43030276123272543,0.4303027612327254,-0.27923472566578805,1,0,0,0,0,1,0,0
15940,29684,0,0.05614444932647765,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.3878785192327254,0.3878785192327253,-0.27923472566578805,0,0,0,1,0,0,1,0
15941,29685,0,0.05623796250677257,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,-0.01212094323272539,0.01212094323272539,-0.27923472566578805,0,0,0,1,1,0,0,0
15942,29686,0,0.056278039584041824,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.14891801776727465,-0.1489180177672746,-0.27923472566578805,0,0,1,0,0,0,1,0
15943,29687,0,0.05635905561120977,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.4744591437672746,-0.4744591437672746,-0.27923472566578805,0,0,0,1,0,0,0,1
15944,29688,0,0.056363364974357004,0.33720373280021726,-1.8944052145538155,0.33720373274629756,-1.894405210073264,1,0.4917751607672747,-0.49177516076727457,-0.27923472566578805,0,0,0,1,1,0,0,0
15945,29689,0,0.05640559673319987,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.4095716402327254,0.4095716402327254,-1.128066065252269,1,0,0,0,1,0,0,0
15946,29690,0,0.056430806507611175,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.1387383072327254,0.1387383072327254,-1.128066065252269,0,1,0,0,0,1,0,0
15947,29691,0,0.05645256879150469,-1.3379239811278356,0.3472844435589949,-1.337923982354857,0.3472844435548398,1,0.09505798876727467,-0.09505798876727461,-1.128066065252269,1,0,0,0,0,0,1,0
15948,29692,0,0.056461187517799154,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.18765058176727456,-0.18765058176727462,-1.128066065252269,0,0,0,1,0,1,0,0
15949,29693,0,0.0564760548206571,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.34737280376727464,-0.3473728037672746,-1.128066065252269,1,0,0,0,0,0,0,1
15950,29694,0,0.056618048336358376,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,-0.3093410602327254,0.30934106023272545,1.0803042663689904,0,0,0,1,0,1,0,0
15951,29695,0,0.05669001470091714,0.33720373280021726,0.9077068533236075,0.33720373274629756,0.9077068569618659,1,-0.16493984923272542,0.16493984923272542,1.0803042663689904,0,0,0,1,0,0,0,1
15952,29696,0,0.05673806410000877,0.33720373280021726,2.0285516823800127,0.33720373274629756,2.0285516837759183,1,-0.0685282622327254,0.06852826223272535,1.0803042663689904,1,0,0,0,0,0,0,1
15953,29697,0,0.05676607496046577,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.012324198232725403,0.012324198232725458,1.0803042663689904,1,0,0,0,0,1,0,0
15954,29698,0,0.05678115773148108,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,0.017939527767274588,-0.017939527767274588,1.0803042663689904,0,0,0,1,0,1,0,0
15955,29699,0,0.05694211244503017,0.33720373280021726,0.3472844435589949,0.33720373274629756,0.3472844435548398,1,0.34089672676727456,-0.34089672676727456,1.0803042663689904,0,0,1,0,1,0,0,0
15956,29700,0,0.05694318978581698,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,0.34305842176727463,-0.3430584217672746,1.0803042663689904,0,0,1,0,0,0,1,0
15957,29701,0,0.05697917296809636,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,0.41525902676727455,-0.4152590267672746,1.0803042663689904,1,0,0,0,0,0,1,0
15958,29702,0,0.05699813416594418,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.45330485476727456,-0.4533048547672746,1.0803042663689904,0,0,1,0,0,0,0,1
15959,29703,0,0.05702032738615242,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.4978357667672746,-0.4978357667672746,1.0803042663689904,0,0,0,1,0,0,0,1
15960,29704,0,0.05706708397629988,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.45843186723272544,0.45843186723272544,4.190337763692072,0,1,0,0,0,0,1,0
15961,29705,0,0.057092940155183264,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.4342480702327254,0.4342480702327255,4.190337763692072,0,1,0,0,0,1,0,0
15962,29706,0,0.05713172442350835,-0.7795480796492813,0.9077068533236075,-0.7795480773211387,0.9077068569618659,1,-0.3979723752327254,0.39797237523272544,4.190337763692072,0,1,0,0,0,0,1,0
15963,29707,0,0.05713323270060988,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,-0.3965616532327254,0.3965616532327254,4.190337763692072,0,1,0,0,1,0,0,0
15964,29708,0,0.05715391764371659,0.8955796342787719,-1.8944052145538155,0.8955796377800159,-1.894405210073264,1,-0.3772146162327254,0.37721461623272534,4.190337763692072,0,0,0,1,0,1,0,0
15965,29709,0,0.05715607232529021,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,-0.3751993002327254,0.3751993002327254,4.190337763692072,1,0,0,0,0,0,0,1
15966,29710,0,0.05716016622028008,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,-0.37137019823272543,0.37137019823272543,4.190337763692072,1,0,0,0,0,0,0,1
15967,29711,0,0.05718903895336653,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,-0.34436495923272537,0.34436495923272537,4.190337763692072,1,0,0,0,1,0,0,0
15968,29712,0,0.05723816569324496,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.29841574423272543,0.2984157442327253,4.190337763692072,0,0,1,0,0,0,1,0
15969,29713,0,0.057255187677676525,0.33720373280021726,-0.2131379662056171,0.33720373274629756,-0.21313796985218594,1,-0.28249474523272544,0.28249474523272544,4.190337763692072,0,0,1,0,0,1,0,0
15970,29714,0,0.05731314861200679,1.4539555452497166,-0.7735603854974101,1.4539555428137343,-0.7735603832592121,1,-0.22828273423272544,0.22828273423272538,4.190337763692072,0,0,0,1,0,0,1,0
15971,29715,0,0.05731724250699666,-0.22117216867833686,-1.3339827952620225,-0.2211721722874204,-1.333982796666238,1,-0.2244536322327254,0.22445363223272552,4.190337763692072,0,1,0,0,0,0,1,0
15972,29716,0,0.05741484958228145,-0.22117216867833686,-1.8944052145538155,-0.2211721722874204,-1.894405210073264,1,-0.13315979923272542,0.13315979923272547,4.190337763692072,1,0,0,0,0,0,0,1
15973,29717,0,0.057456004000337506,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.09466725623272537,0.09466725623272543,4.190337763692072,0,1,0,0,0,0,0,1
15974,29718,0,0.05750017497259663,-0.22117216867833686,1.4681292726154007,-0.2211721722874204,1.4681292703688922,1,-0.05335327023272546,0.0533532702327254,4.190337763692072,0,0,0,1,0,0,1,0
15975,29719,0,0.057597782047881414,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.037940562767274644,-0.03794056276727459,4.190337763692072,0,0,0,1,0,0,0,1
15976,29720,0,0.057687201333186465,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.12157619376727458,-0.12157619376727463,4.190337763692072,0,0,1,0,0,0,1,0
15977,29721,0,0.05777963717269458,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.2080332677672745,-0.2080332677672746,4.190337763692072,0,0,0,1,0,0,1,0
15978,29722,0,0.05820906521031618,1.4539555452497166,-2.4548276243184275,1.4539555428137343,-2.45482762348029,1,-0.08963468223272542,0.08963468223272542,-0.6420132649911305,0,0,0,1,0,0,1,0
15979,29723,0,0.05821660659582384,1.4539555452497166,0.3472844435589949,1.4539555428137343,0.3472844435548398,1,-0.04826352423272545,0.0482635242327254,-0.6420132649911305,0,1,0,0,1,0,0,0
15980,29724,0,0.05830020824088013,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,0.4103653177672746,-0.4103653177672746,-0.6420132649911305,1,0,0,0,0,1,0,0
15981,29725,0,0.05835321340759107,-0.22117216867833686,-2.4548276243184275,-0.2211721722874204,-2.45482762348029,1,0.0,0.0,0.0,0,0,0,1,0,0,0,1
15982,29726,0,0.05842302509057622,-0.22117216867833686,-1.8944052145538155,-0.2211721722874204,-1.894405210073264,1,0.0,0.0,0.0,0,1,0,0,0,0,1,0
15983,29727,0,0.058433152093972214,0.33720373280021726,1.4681292726154007,0.33720373274629756,1.4681292703688922,1,0.0,0.0,0.0,0,0,1,0,0,1,0,0
15984,29728,0,0.058475814789129804,-0.7795480796492813,0.3472844435589949,-0.7795480773211387,0.3472844435548398,1,0.0,0.0,0.0,0,1,0,0,0,0,1,0
15985,29729,0,0.05848227883385065,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.0,0.0,0.0,0,0,0,1,0,1,0,0
15986,29730,0,0.05849606879592179,-0.7795480796492813,-0.7735603854974101,-0.7795480773211387,-0.7735603832592121,1,-0.47899821023272543,0.4789982102327255,-0.7230220650346536,0,0,1,0,0,0,0,1
15987,29731,0,0.058522140442962535,-0.22117216867833686,-0.7735603854974101,-0.2211721722874204,-0.7735603832592121,1,-0.3232710542327254,0.3232710542327254,-0.7230220650346536,0,0,1,0,0,1,0,0
15988,29732,0,0.05854174804528244,-0.7795480796492813,-1.8944052145538155,-0.7795480773211387,-1.894405210073264,1,-0.2061539372327254,0.20615393723272546,-0.7230220650346536,0,0,0,1,0,0,0,1
15989,29733,0,0.05858828916727254,-1.3379239811278356,-0.2131379662056171,-1.337923982354857,-0.21313796985218594,1,0.07183834076727458,-0.07183834076727458,-0.7230220650346536,0,1,0,0,0,0,1,0
15990,29734,0,0.05860595755617619,-0.22117216867833686,-0.2131379662056171,-0.2211721722874204,-0.21313796985218594,1,0.1773724467672746,-0.1773724467672746,-0.7230220650346536,0,1,0,0,0,0,0,1
15991,29735,0,0.058633537480318465,-0.22117216867833686,2.5889741016718055,-0.2211721722874204,2.5889740971829442,1,0.3421086107672746,-0.3421086107672746,-0.7230220650346536,0,0,1,0,0,1,0,0
15992,29736,0,0.05866671957655215,0.8955796342787719,0.3472844435589949,0.8955796377800159,0.3472844435548398,1,0.0,0.0,0.0,1,0,0,0,1,0,0,0
15993,29737,0,0.05873157549191798,0.33720373280021726,1.4681292726154007,0.33720373274629756,1.4681292703688922,1,-0.35185270723272544,0.35185270723272544,-0.12778349080181015,1,0,0,0,0,0,0,1
15994,29738,0,0.05891343061673114,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.30546816576727465,-0.30546816576727454,-0.12778349080181015,0,1,0,0,0,0,0,1
15995,29739,0,0.0589192482569799,-0.7795480796492813,-0.2131379662056171,-0.7795480773211387,-0.21313796985218594,1,0.32649620276727453,-0.32649620276727465,-0.12778349080181015,1,0,0,0,0,0,0,1
15996,29740,0,0.05892872885590381,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.36076411576727463,-0.36076411576727463,-0.12778349080181015,1,0,0,0,0,1,0,0
15997,29741,0,0.05893476196430994,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,0.3825709687672746,-0.3825709687672746,-0.12778349080181015,0,0,0,1,0,0,1,0
15998,29742,0,0.058938640391142445,1.4539555452497166,1.4681292726154007,1.4539555428137343,1.4681292703688922,1,0.39658966076727464,-0.3965896607672746,-0.12778349080181015,1,0,0,0,0,1,0,0
15999,29743,0,0.058946828181122186,0.33720373280021726,-0.7735603854974101,0.33720373274629756,-0.7735603832592121,1,0.42618467676727456,-0.42618467676727456,-0.12778349080181015,1,0,0,0,0,0,0,1
16000,29744,0,0.05900996035122912,-0.22117216867833686,2.0285516823800127,-0.2211721722874204,2.0285516837759183,1,-0.3827612482327254,0.3827612482327254,-1.39926943931102,0,1,0,0,1,0,0,0
16001,29745,0,0.059083219524732056,-0.22117216867833686,0.9077068533236075,-0.2211721722874204,0.9077068569618659,1,-0.04978328123272541,0.04978328123272535,-1.2407739609649968,1,0,0,0,0,0,0,1
16002,29746,0,0.059110583980716974,-1.3379239811278356,0.9077068533236075,-1.337923982354857,0.9077068569618659,1,0.32819290976727455,-0.3281929097672746,-1.2407739609649968,0,1,0,0,1,0,0,0
16003,29747,0,0.05914807544009789,0.8955796342787719,-0.2131379662056171,0.8955796377800159,-0.21313796985218594,1,-0.4394954052327254,0.43949540523272546,0.5378975182514881,0,0,0,1,1,0,0,0
16004,29748,0,0.05920905292863121,-0.22117216867833686,0.3472844435589949,-0.2211721722874204,0.3472844435548398,1,-0.2866050762327254,0.28660507623272535,0.5378975182514881,0,1,0,0,0,0,1,0
16005,29749,0,0.059223704763331796,0.33720373280021726,2.0285516823800127,0.33720373274629756,2.0285516837759183,1,-0.24986817723272542,0.24986817723272547,0.5378975182514881,1,0,0,0,0,1,0,0
16006,29750,0,0.05924546704722532,-0.7795480796492813,1.4681292726154007,-0.7795480773211387,1.4681292703688922,1,-0.19530307723272539,0.19530307723272544,0.5378975182514881,1,0,0,0,0,1,0,0
16007,29751,0,0.05924934547405782,0.33720373280021726,-1.8944052145538155,0.33720373274629756,-1.894405210073264,1,-0.18557860423272543,0.18557860423272532,0.5378975182514881,1,0,0,0,0,1,0,0
16008,29752,0,0.059304289854185024,1.4539555452497166,-0.2131379662056171,1.4539555428137343,-0.21313796985218594,1,-0.04781523223272538,0.047815232232725435,0.5378975182514881,1,0,0,0,0,1,0,0
16009,29753,0,0.05943012325808418,0.33720373280021726,1.4681292726154007,0.33720373274629756,1.4681292703688922,1,0.26768989976727453,-0.2676898997672746,0.5378975182514881,0,1,0,0,0,0,1,0
